"","Scenario","Unit","Region","Variable","Year","Value"
"4443","Global Net-zero","Megatonnes","Newfoundland and Labrador","Natural gas with CCS",2033,0
"4444","Global Net-zero","Megatonnes","Northwest Territories","Natural gas with CCS",2033,0
"4445","Global Net-zero","Megatonnes","Nova Scotia","Natural gas with CCS",2033,0
"4446","Global Net-zero","Megatonnes","Nunavut","Natural gas with CCS",2033,0
"4447","Global Net-zero","Megatonnes","Ontario","Natural gas with CCS",2033,0
"4448","Global Net-zero","Megatonnes","Prince Edward Island","Natural gas with CCS",2033,0
"4449","Global Net-zero","Megatonnes","Quebec","Natural gas with CCS",2033,0
"4450","Global Net-zero","Megatonnes","Saskatchewan","Natural gas with CCS",2033,0.039988
"4451","Global Net-zero","Megatonnes","Yukon","Natural gas with CCS",2033,0
"4452","Global Net-zero","Megatonnes","Canada","Natural gas with CCS",2033,1.871387
"4453","Canada Net-zero","Megatonnes","Alberta","Natural gas with CCS",2034,2.28226
"4454","Canada Net-zero","Megatonnes","British Columbia","Natural gas with CCS",2034,0.002886
"4455","Canada Net-zero","Megatonnes","Manitoba","Natural gas with CCS",2034,0
"4456","Canada Net-zero","Megatonnes","New Brunswick","Natural gas with CCS",2034,0
"4457","Canada Net-zero","Megatonnes","Newfoundland and Labrador","Natural gas with CCS",2034,0
"4458","Canada Net-zero","Megatonnes","Northwest Territories","Natural gas with CCS",2034,0
"4459","Canada Net-zero","Megatonnes","Nova Scotia","Natural gas with CCS",2034,0
"4460","Canada Net-zero","Megatonnes","Nunavut","Natural gas with CCS",2034,0
"4461","Canada Net-zero","Megatonnes","Ontario","Natural gas with CCS",2034,0
"4462","Canada Net-zero","Megatonnes","Prince Edward Island","Natural gas with CCS",2034,0
"4463","Canada Net-zero","Megatonnes","Quebec","Natural gas with CCS",2034,0
"4464","Canada Net-zero","Megatonnes","Saskatchewan","Natural gas with CCS",2034,0.041279
"4465","Canada Net-zero","Megatonnes","Yukon","Natural gas with CCS",2034,0
"4466","Canada Net-zero","Megatonnes","Canada","Natural gas with CCS",2034,2.326425
"4467","Current Measures","Megatonnes","Alberta","Natural gas with CCS",2034,0.97886
"4468","Current Measures","Megatonnes","British Columbia","Natural gas with CCS",2034,2e-05
"4469","Current Measures","Megatonnes","Manitoba","Natural gas with CCS",2034,0
"4470","Current Measures","Megatonnes","New Brunswick","Natural gas with CCS",2034,0
"4471","Current Measures","Megatonnes","Newfoundland and Labrador","Natural gas with CCS",2034,0
"4472","Current Measures","Megatonnes","Northwest Territories","Natural gas with CCS",2034,0
"4473","Current Measures","Megatonnes","Nova Scotia","Natural gas with CCS",2034,0
"4474","Current Measures","Megatonnes","Nunavut","Natural gas with CCS",2034,0
"4475","Current Measures","Megatonnes","Ontario","Natural gas with CCS",2034,0
"4476","Current Measures","Megatonnes","Prince Edward Island","Natural gas with CCS",2034,0
"4477","Current Measures","Megatonnes","Quebec","Natural gas with CCS",2034,0
"4478","Current Measures","Megatonnes","Saskatchewan","Natural gas with CCS",2034,0.000307
"4479","Current Measures","Megatonnes","Yukon","Natural gas with CCS",2034,0
"4480","Current Measures","Megatonnes","Canada","Natural gas with CCS",2034,0.979187
"4481","Global Net-zero","Megatonnes","Alberta","Natural gas with CCS",2034,2.152281
"4482","Global Net-zero","Megatonnes","British Columbia","Natural gas with CCS",2034,0.003023
"4483","Global Net-zero","Megatonnes","Manitoba","Natural gas with CCS",2034,0
"4484","Global Net-zero","Megatonnes","New Brunswick","Natural gas with CCS",2034,0
"4485","Global Net-zero","Megatonnes","Newfoundland and Labrador","Natural gas with CCS",2034,0
"4486","Global Net-zero","Megatonnes","Northwest Territories","Natural gas with CCS",2034,0
"4487","Global Net-zero","Megatonnes","Nova Scotia","Natural gas with CCS",2034,0
"4488","Global Net-zero","Megatonnes","Nunavut","Natural gas with CCS",2034,0
"4489","Global Net-zero","Megatonnes","Ontario","Natural gas with CCS",2034,0
"4490","Global Net-zero","Megatonnes","Prince Edward Island","Natural gas with CCS",2034,0
"4491","Global Net-zero","Megatonnes","Quebec","Natural gas with CCS",2034,0
"4492","Global Net-zero","Megatonnes","Saskatchewan","Natural gas with CCS",2034,0.051369
"4493","Global Net-zero","Megatonnes","Yukon","Natural gas with CCS",2034,0
"4494","Global Net-zero","Megatonnes","Canada","Natural gas with CCS",2034,2.206672
"4495","Canada Net-zero","Megatonnes","Alberta","Natural gas with CCS",2035,2.587914
"4496","Canada Net-zero","Megatonnes","British Columbia","Natural gas with CCS",2035,0.003664
"4497","Canada Net-zero","Megatonnes","Manitoba","Natural gas with CCS",2035,0
"4498","Canada Net-zero","Megatonnes","New Brunswick","Natural gas with CCS",2035,0
"4499","Canada Net-zero","Megatonnes","Newfoundland and Labrador","Natural gas with CCS",2035,0
"4500","Canada Net-zero","Megatonnes","Northwest Territories","Natural gas with CCS",2035,0
"4501","Canada Net-zero","Megatonnes","Nova Scotia","Natural gas with CCS",2035,0
"4502","Canada Net-zero","Megatonnes","Nunavut","Natural gas with CCS",2035,0
"4503","Canada Net-zero","Megatonnes","Ontario","Natural gas with CCS",2035,0
"4504","Canada Net-zero","Megatonnes","Prince Edward Island","Natural gas with CCS",2035,0
"4505","Canada Net-zero","Megatonnes","Quebec","Natural gas with CCS",2035,0
"4506","Canada Net-zero","Megatonnes","Saskatchewan","Natural gas with CCS",2035,0.053493
"4507","Canada Net-zero","Megatonnes","Yukon","Natural gas with CCS",2035,0
"4508","Canada Net-zero","Megatonnes","Canada","Natural gas with CCS",2035,2.645072
"4509","Current Measures","Megatonnes","Alberta","Natural gas with CCS",2035,1.009247
"4510","Current Measures","Megatonnes","British Columbia","Natural gas with CCS",2035,2.3e-05
"4511","Current Measures","Megatonnes","Manitoba","Natural gas with CCS",2035,0
"4512","Current Measures","Megatonnes","New Brunswick","Natural gas with CCS",2035,0
"4513","Current Measures","Megatonnes","Newfoundland and Labrador","Natural gas with CCS",2035,0
"4514","Current Measures","Megatonnes","Northwest Territories","Natural gas with CCS",2035,0
"4515","Current Measures","Megatonnes","Nova Scotia","Natural gas with CCS",2035,0
"4516","Current Measures","Megatonnes","Nunavut","Natural gas with CCS",2035,0
"4517","Current Measures","Megatonnes","Ontario","Natural gas with CCS",2035,0
"4518","Current Measures","Megatonnes","Prince Edward Island","Natural gas with CCS",2035,0
"4519","Current Measures","Megatonnes","Quebec","Natural gas with CCS",2035,0
"4520","Current Measures","Megatonnes","Saskatchewan","Natural gas with CCS",2035,0.00037
"4521","Current Measures","Megatonnes","Yukon","Natural gas with CCS",2035,0
"4522","Current Measures","Megatonnes","Canada","Natural gas with CCS",2035,1.00964
"4523","Global Net-zero","Megatonnes","Alberta","Natural gas with CCS",2035,2.419184
"4524","Global Net-zero","Megatonnes","British Columbia","Natural gas with CCS",2035,0.003928
"4525","Global Net-zero","Megatonnes","Manitoba","Natural gas with CCS",2035,0
"4526","Global Net-zero","Megatonnes","New Brunswick","Natural gas with CCS",2035,0
"4527","Global Net-zero","Megatonnes","Newfoundland and Labrador","Natural gas with CCS",2035,0
"4528","Global Net-zero","Megatonnes","Northwest Territories","Natural gas with CCS",2035,0
"4529","Global Net-zero","Megatonnes","Nova Scotia","Natural gas with CCS",2035,0
"4530","Global Net-zero","Megatonnes","Nunavut","Natural gas with CCS",2035,0
"4531","Global Net-zero","Megatonnes","Ontario","Natural gas with CCS",2035,0
"4532","Global Net-zero","Megatonnes","Prince Edward Island","Natural gas with CCS",2035,0
"4533","Global Net-zero","Megatonnes","Quebec","Natural gas with CCS",2035,0
"4534","Global Net-zero","Megatonnes","Saskatchewan","Natural gas with CCS",2035,0.063843
"4535","Global Net-zero","Megatonnes","Yukon","Natural gas with CCS",2035,0
"4536","Global Net-zero","Megatonnes","Canada","Natural gas with CCS",2035,2.486955
"4537","Canada Net-zero","Megatonnes","Alberta","Natural gas with CCS",2036,2.835288
"4538","Canada Net-zero","Megatonnes","British Columbia","Natural gas with CCS",2036,0.004622
"4539","Canada Net-zero","Megatonnes","Manitoba","Natural gas with CCS",2036,0
"4540","Canada Net-zero","Megatonnes","New Brunswick","Natural gas with CCS",2036,0
"4541","Canada Net-zero","Megatonnes","Newfoundland and Labrador","Natural gas with CCS",2036,0
"4542","Canada Net-zero","Megatonnes","Northwest Territories","Natural gas with CCS",2036,0
"4543","Canada Net-zero","Megatonnes","Nova Scotia","Natural gas with CCS",2036,0
"4544","Canada Net-zero","Megatonnes","Nunavut","Natural gas with CCS",2036,0
"4545","Canada Net-zero","Megatonnes","Ontario","Natural gas with CCS",2036,0
"4546","Canada Net-zero","Megatonnes","Prince Edward Island","Natural gas with CCS",2036,0
"4547","Canada Net-zero","Megatonnes","Quebec","Natural gas with CCS",2036,0
"4548","Canada Net-zero","Megatonnes","Saskatchewan","Natural gas with CCS",2036,0.064889
"4549","Canada Net-zero","Megatonnes","Yukon","Natural gas with CCS",2036,0
"4550","Canada Net-zero","Megatonnes","Canada","Natural gas with CCS",2036,2.904798
"4551","Current Measures","Megatonnes","Alberta","Natural gas with CCS",2036,1.039759
"4552","Current Measures","Megatonnes","British Columbia","Natural gas with CCS",2036,2.6e-05
"4553","Current Measures","Megatonnes","Manitoba","Natural gas with CCS",2036,0
"4554","Current Measures","Megatonnes","New Brunswick","Natural gas with CCS",2036,0
"4555","Current Measures","Megatonnes","Newfoundland and Labrador","Natural gas with CCS",2036,0
"4556","Current Measures","Megatonnes","Northwest Territories","Natural gas with CCS",2036,0
"4557","Current Measures","Megatonnes","Nova Scotia","Natural gas with CCS",2036,0
"4558","Current Measures","Megatonnes","Nunavut","Natural gas with CCS",2036,0
"4559","Current Measures","Megatonnes","Ontario","Natural gas with CCS",2036,0
"4560","Current Measures","Megatonnes","Prince Edward Island","Natural gas with CCS",2036,0
"4561","Current Measures","Megatonnes","Quebec","Natural gas with CCS",2036,0
"4562","Current Measures","Megatonnes","Saskatchewan","Natural gas with CCS",2036,0.000431
"4563","Current Measures","Megatonnes","Yukon","Natural gas with CCS",2036,0
"4564","Current Measures","Megatonnes","Canada","Natural gas with CCS",2036,1.040216
"4565","Global Net-zero","Megatonnes","Alberta","Natural gas with CCS",2036,2.619777
"4566","Global Net-zero","Megatonnes","British Columbia","Natural gas with CCS",2036,0.005061
"4567","Global Net-zero","Megatonnes","Manitoba","Natural gas with CCS",2036,0
"4568","Global Net-zero","Megatonnes","New Brunswick","Natural gas with CCS",2036,0
"4569","Global Net-zero","Megatonnes","Newfoundland and Labrador","Natural gas with CCS",2036,0
"4570","Global Net-zero","Megatonnes","Northwest Territories","Natural gas with CCS",2036,0
"4571","Global Net-zero","Megatonnes","Nova Scotia","Natural gas with CCS",2036,0
"4572","Global Net-zero","Megatonnes","Nunavut","Natural gas with CCS",2036,0
"4573","Global Net-zero","Megatonnes","Ontario","Natural gas with CCS",2036,0
"4574","Global Net-zero","Megatonnes","Prince Edward Island","Natural gas with CCS",2036,0
"4575","Global Net-zero","Megatonnes","Quebec","Natural gas with CCS",2036,0
"4576","Global Net-zero","Megatonnes","Saskatchewan","Natural gas with CCS",2036,0.079045
"4577","Global Net-zero","Megatonnes","Yukon","Natural gas with CCS",2036,0
"4578","Global Net-zero","Megatonnes","Canada","Natural gas with CCS",2036,2.703883
"4579","Canada Net-zero","Megatonnes","Alberta","Natural gas with CCS",2037,3.1124
"4580","Canada Net-zero","Megatonnes","British Columbia","Natural gas with CCS",2037,0.005635
"4581","Canada Net-zero","Megatonnes","Manitoba","Natural gas with CCS",2037,0
"4582","Canada Net-zero","Megatonnes","New Brunswick","Natural gas with CCS",2037,0
"4583","Canada Net-zero","Megatonnes","Newfoundland and Labrador","Natural gas with CCS",2037,0
"4584","Canada Net-zero","Megatonnes","Northwest Territories","Natural gas with CCS",2037,0
"4585","Canada Net-zero","Megatonnes","Nova Scotia","Natural gas with CCS",2037,0
"4586","Canada Net-zero","Megatonnes","Nunavut","Natural gas with CCS",2037,0
"4587","Canada Net-zero","Megatonnes","Ontario","Natural gas with CCS",2037,0
"4588","Canada Net-zero","Megatonnes","Prince Edward Island","Natural gas with CCS",2037,0
"4589","Canada Net-zero","Megatonnes","Quebec","Natural gas with CCS",2037,0
"4590","Canada Net-zero","Megatonnes","Saskatchewan","Natural gas with CCS",2037,0.078128
"4591","Canada Net-zero","Megatonnes","Yukon","Natural gas with CCS",2037,0
"4592","Canada Net-zero","Megatonnes","Canada","Natural gas with CCS",2037,3.196163
"4593","Current Measures","Megatonnes","Alberta","Natural gas with CCS",2037,1.069357
"4594","Current Measures","Megatonnes","British Columbia","Natural gas with CCS",2037,2.8e-05
"4595","Current Measures","Megatonnes","Manitoba","Natural gas with CCS",2037,0
"4596","Current Measures","Megatonnes","New Brunswick","Natural gas with CCS",2037,0
"4597","Current Measures","Megatonnes","Newfoundland and Labrador","Natural gas with CCS",2037,0
"4598","Current Measures","Megatonnes","Northwest Territories","Natural gas with CCS",2037,0
"4599","Current Measures","Megatonnes","Nova Scotia","Natural gas with CCS",2037,0
"4600","Current Measures","Megatonnes","Nunavut","Natural gas with CCS",2037,0
"4601","Current Measures","Megatonnes","Ontario","Natural gas with CCS",2037,0
"4602","Current Measures","Megatonnes","Prince Edward Island","Natural gas with CCS",2037,0
"4603","Current Measures","Megatonnes","Quebec","Natural gas with CCS",2037,0
"4604","Current Measures","Megatonnes","Saskatchewan","Natural gas with CCS",2037,0.000488
"4605","Current Measures","Megatonnes","Yukon","Natural gas with CCS",2037,0
"4606","Current Measures","Megatonnes","Canada","Natural gas with CCS",2037,1.069874
"4607","Global Net-zero","Megatonnes","Alberta","Natural gas with CCS",2037,2.826764
"4608","Global Net-zero","Megatonnes","British Columbia","Natural gas with CCS",2037,0.006249
"4609","Global Net-zero","Megatonnes","Manitoba","Natural gas with CCS",2037,0
"4610","Global Net-zero","Megatonnes","New Brunswick","Natural gas with CCS",2037,0
"4611","Global Net-zero","Megatonnes","Newfoundland and Labrador","Natural gas with CCS",2037,0
"4612","Global Net-zero","Megatonnes","Northwest Territories","Natural gas with CCS",2037,0
"4613","Global Net-zero","Megatonnes","Nova Scotia","Natural gas with CCS",2037,0
"4614","Global Net-zero","Megatonnes","Nunavut","Natural gas with CCS",2037,0
"4615","Global Net-zero","Megatonnes","Ontario","Natural gas with CCS",2037,0
"4616","Global Net-zero","Megatonnes","Prince Edward Island","Natural gas with CCS",2037,0
"4617","Global Net-zero","Megatonnes","Quebec","Natural gas with CCS",2037,0
"4618","Global Net-zero","Megatonnes","Saskatchewan","Natural gas with CCS",2037,0.092272
"4619","Global Net-zero","Megatonnes","Yukon","Natural gas with CCS",2037,0
"4620","Global Net-zero","Megatonnes","Canada","Natural gas with CCS",2037,2.925285
"4621","Canada Net-zero","Megatonnes","Alberta","Natural gas with CCS",2038,3.333018
"4622","Canada Net-zero","Megatonnes","British Columbia","Natural gas with CCS",2038,0.006645
"4623","Canada Net-zero","Megatonnes","Manitoba","Natural gas with CCS",2038,0
"4624","Canada Net-zero","Megatonnes","New Brunswick","Natural gas with CCS",2038,0
"4625","Canada Net-zero","Megatonnes","Newfoundland and Labrador","Natural gas with CCS",2038,0
"4626","Canada Net-zero","Megatonnes","Northwest Territories","Natural gas with CCS",2038,0
"4627","Canada Net-zero","Megatonnes","Nova Scotia","Natural gas with CCS",2038,0
"4628","Canada Net-zero","Megatonnes","Nunavut","Natural gas with CCS",2038,0
"4629","Canada Net-zero","Megatonnes","Ontario","Natural gas with CCS",2038,0
"4630","Canada Net-zero","Megatonnes","Prince Edward Island","Natural gas with CCS",2038,0
"4631","Canada Net-zero","Megatonnes","Quebec","Natural gas with CCS",2038,0
"4632","Canada Net-zero","Megatonnes","Saskatchewan","Natural gas with CCS",2038,0.092357
"4633","Canada Net-zero","Megatonnes","Yukon","Natural gas with CCS",2038,0
"4634","Canada Net-zero","Megatonnes","Canada","Natural gas with CCS",2038,3.43202
